ds_name,instances,metric,mean_per_round,rounds,std_per_round,values
HashTable(100|chaining|fnv1a),5000,comparisons,123898.0,5,0.0,"[123898.0, 123898.0, 123898.0, 123898.0, 123898.0]"
HashTable(100|chaining|fnv1a),6000,comparisons,179162.0,5,0.0,"[179162.0, 179162.0, 179162.0, 179162.0, 179162.0]"
HashTable(100|chaining|fnv1a),7000,comparisons,244756.0,5,0.0,"[244756.0, 244756.0, 244756.0, 244756.0, 244756.0]"
HashTable(100|chaining|fnv1a),8000,comparisons,318884.0,5,0.0,"[318884.0, 318884.0, 318884.0, 318884.0, 318884.0]"
HashTable(100|chaining|fnv1a),9000,comparisons,403818.0,5,0.0,"[403818.0, 403818.0, 403818.0, 403818.0, 403818.0]"
HashTable(100|chaining|fnv1a),10000,comparisons,499534.0,5,0.0,"[499534.0, 499534.0, 499534.0, 499534.0, 499534.0]"
HashTable(100|chaining|poly31),1000,comparisons,4604.0,5,0.0,"[4604.0, 4604.0, 4604.0, 4604.0, 4604.0]"
HashTable(100|chaining|poly31),2000,comparisons,19204.0,5,0.0,"[19204.0, 19204.0, 19204.0, 19204.0, 19204.0]"
HashTable(100|chaining|poly31),3000,comparisons,43744.0,5,0.0,"[43744.0, 43744.0, 43744.0, 43744.0, 43744.0]"
HashTable(100|chaining|poly31),4000,comparisons,78205.0,5,0.0,"[78205.0, 78205.0, 78205.0, 78205.0, 78205.0]"
HashTable(100|chaining|poly31),5000,comparisons,122692.0,5,0.0,"[122692.0, 122692.0, 122692.0, 122692.0, 122692.0]"
HashTable(100|chaining|poly31),6000,comparisons,177197.0,5,0.0,"[177197.0, 177197.0, 177197.0, 177197.0, 177197.0]"
HashTable(100|chaining|poly31),7000,comparisons,241650.0,5,0.0,"[241650.0, 241650.0, 241650.0, 241650.0, 241650.0]"
HashTable(100|chaining|poly31),8000,comparisons,316096.0,5,0.0,"[316096.0, 316096.0, 316096.0, 316096.0, 316096.0]"
HashTable(100|chaining|poly31),9000,comparisons,400604.0,5,0.0,"[400604.0, 400604.0, 400604.0, 400604.0, 400604.0]"
HashTable(100|chaining|poly31),10000,comparisons,495260.0,5,0.0,"[495260.0, 495260.0, 495260.0, 495260.0, 495260.0]"
HashTable(150|chaining|djb2),1000,comparisons,3094.0,5,0.0,"[3094.0, 3094.0, 3094.0, 3094.0, 3094.0]"
HashTable(150|chaining|djb2),2000,comparisons,12828.0,5,0.0,"[12828.0, 12828.0, 12828.0, 12828.0, 12828.0]"
HashTable(150|chaining|djb2),3000,comparisons,29154.0,5,0.0,"[29154.0, 29154.0, 29154.0, 29154.0, 29154.0]"
HashTable(150|chaining|djb2),4000,comparisons,52596.0,5,0.0,"[52596.0, 52596.0, 52596.0, 52596.0, 52596.0]"
HashTable(150|chaining|djb2),5000,comparisons,82718.0,5,0.0,"[82718.0, 82718.0, 82718.0, 82718.0, 82718.0]"
HashTable(150|chaining|djb2),6000,comparisons,119492.0,5,0.0,"[119492.0, 119492.0, 119492.0, 119492.0, 119492.0]"
HashTable(150|chaining|djb2),7000,comparisons,163362.0,5,0.0,"[163362.0, 163362.0, 163362.0, 163362.0, 163362.0]"
HashTable(150|chaining|djb2),8000,comparisons,213874.0,5,0.0,"[213874.0, 213874.0, 213874.0, 213874.0, 213874.0]"
HashTable(150|chaining|djb2),9000,comparisons,271012.0,5,0.0,"[271012.0, 271012.0, 271012.0, 271012.0, 271012.0]"
HashTable(150|chaining|djb2),10000,comparisons,335269.0,5,0.0,"[335269.0, 335269.0, 335269.0, 335269.0, 335269.0]"
HashTable(150|chaining|fnv1a),1000,comparisons,3648.0,5,0.0,"[3648.0, 3648.0, 3648.0, 3648.0, 3648.0]"
HashTable(150|chaining|fnv1a),2000,comparisons,13524.0,5,0.0,"[13524.0, 13524.0, 13524.0, 13524.0, 13524.0]"
HashTable(150|chaining|fnv1a),3000,comparisons,29456.0,5,0.0,"[29456.0, 29456.0, 29456.0, 29456.0, 29456.0]"
HashTable(150|chaining|fnv1a),4000,comparisons,52730.0,5,0.0,"[52730.0, 52730.0, 52730.0, 52730.0, 52730.0]"
HashTable(150|chaining|fnv1a),5000,comparisons,82852.0,5,0.0,"[82852.0, 82852.0, 82852.0, 82852.0, 82852.0]"
HashTable(150|chaining|fnv1a),6000,comparisons,120284.0,5,0.0,"[120284.0, 120284.0, 120284.0, 120284.0, 120284.0]"
HashTable(150|chaining|fnv1a),7000,comparisons,162758.0,5,0.0,"[162758.0, 162758.0, 162758.0, 162758.0, 162758.0]"
HashTable(150|chaining|fnv1a),8000,comparisons,211990.0,5,0.0,"[211990.0, 211990.0, 211990.0, 211990.0, 211990.0]"
HashTable(150|chaining|fnv1a),9000,comparisons,269214.0,5,0.0,"[269214.0, 269214.0, 269214.0, 269214.0, 269214.0]"
HashTable(150|chaining|fnv1a),10000,comparisons,334206.0,5,0.0,"[334206.0, 334206.0, 334206.0, 334206.0, 334206.0]"
HashTable(150|chaining|poly31),1000,comparisons,5042.0,5,0.0,"[5042.0, 5042.0, 5042.0, 5042.0, 5042.0]"
HashTable(150|chaining|poly31),2000,comparisons,21019.0,5,0.0,"[21019.0, 21019.0, 21019.0, 21019.0, 21019.0]"
HashTable(150|chaining|poly31),3000,comparisons,47646.0,5,0.0,"[47646.0, 47646.0, 47646.0, 47646.0, 47646.0]"
HashTable(150|chaining|poly31),4000,comparisons,84449.0,5,0.0,"[84449.0, 84449.0, 84449.0, 84449.0, 84449.0]"
HashTable(150|chaining|poly31),5000,comparisons,130792.0,5,0.0,"[130792.0, 130792.0, 130792.0, 130792.0, 130792.0]"
HashTable(150|chaining|poly31),6000,comparisons,185928.0,5,0.0,"[185928.0, 185928.0, 185928.0, 185928.0, 185928.0]"
HashTable(150|chaining|poly31),7000,comparisons,249006.0,5,0.0,"[249006.0, 249006.0, 249006.0, 249006.0, 249006.0]"
HashTable(150|chaining|poly31),8000,comparisons,319134.0,5,0.0,"[319134.0, 319134.0, 319134.0, 319134.0, 319134.0]"
HashTable(150|chaining|poly31),9000,comparisons,395414.0,5,0.0,"[395414.0, 395414.0, 395414.0, 395414.0, 395414.0]"
HashTable(150|chaining|poly31),10000,comparisons,476979.0,5,0.0,"[476979.0, 476979.0, 476979.0, 476979.0, 476979.0]"
HashTable(50|chaining|djb2),1000,comparisons,9616.0,5,0.0,"[9616.0, 9616.0, 9616.0, 9616.0, 9616.0]"
HashTable(50|chaining|djb2),2000,comparisons,39189.0,5,0.0,"[39189.0, 39189.0, 39189.0, 39189.0, 39189.0]"
HashTable(50|chaining|djb2),3000,comparisons,88614.0,5,0.0,"[88614.0, 88614.0, 88614.0, 88614.0, 88614.0]"
HashTable(50|chaining|djb2),4000,comparisons,158096.0,5,0.0,"[158096.0, 158096.0, 158096.0, 158096.0, 158096.0]"
HashTable(50|chaining|djb2),5000,comparisons,247590.0,5,0.0,"[247590.0, 247590.0, 247590.0, 247590.0, 247590.0]"
HashTable(50|chaining|djb2),6000,comparisons,357131.0,5,0.0,"[357131.0, 357131.0, 357131.0, 357131.0, 357131.0]"
HashTable(50|chaining|djb2),7000,comparisons,486734.0,5,0.0,"[486734.0, 486734.0, 486734.0, 486734.0, 486734.0]"
HashTable(50|chaining|djb2),8000,comparisons,636159.0,5,0.0,"[636159.0, 636159.0, 636159.0, 636159.0, 636159.0]"
HashTable(50|chaining|djb2),9000,comparisons,805566.0,5,0.0,"[805566.0, 805566.0, 805566.0, 805566.0, 805566.0]"
HashTable(50|chaining|djb2),10000,comparisons,995185.0,5,0.0,"[995185.0, 995185.0, 995185.0, 995185.0, 995185.0]"
HashTable(50|chaining|fnv1a),1000,comparisons,9916.0,5,0.0,"[9916.0, 9916.0, 9916.0, 9916.0, 9916.0]"
HashTable(50|chaining|fnv1a),2000,comparisons,39556.0,5,0.0,"[39556.0, 39556.0, 39556.0, 39556.0, 39556.0]"
HashTable(50|chaining|fnv1a),3000,comparisons,89366.0,5,0.0,"[89366.0, 89366.0, 89366.0, 89366.0, 89366.0]"
HashTable(50|chaining|fnv1a),4000,comparisons,159018.0,5,0.0,"[159018.0, 159018.0, 159018.0, 159018.0, 159018.0]"
HashTable(50|chaining|fnv1a),5000,comparisons,249074.0,5,0.0,"[249074.0, 249074.0, 249074.0, 249074.0, 249074.0]"
HashTable(50|chaining|fnv1a),6000,comparisons,359404.0,5,0.0,"[359404.0, 359404.0, 359404.0, 359404.0, 359404.0]"
HashTable(50|chaining|fnv1a),7000,comparisons,490248.0,5,0.0,"[490248.0, 490248.0, 490248.0, 490248.0, 490248.0]"
HashTable(50|chaining|fnv1a),8000,comparisons,639278.0,5,0.0,"[639278.0, 639278.0, 639278.0, 639278.0, 639278.0]"
HashTable(50|chaining|fnv1a),9000,comparisons,809178.0,5,0.0,"[809178.0, 809178.0, 809178.0, 809178.0, 809178.0]"
HashTable(50|chaining|fnv1a),10000,comparisons,999924.0,5,0.0,"[999924.0, 999924.0, 999924.0, 999924.0, 999924.0]"
HashTable(50|chaining|poly31),1000,comparisons,9526.0,5,0.0,"[9526.0, 9526.0, 9526.0, 9526.0, 9526.0]"
HashTable(50|chaining|poly31),2000,comparisons,39024.0,5,0.0,"[39024.0, 39024.0, 39024.0, 39024.0, 39024.0]"
HashTable(50|chaining|poly31),3000,comparisons,88524.0,5,0.0,"[88524.0, 88524.0, 88524.0, 88524.0, 88524.0]"
HashTable(50|chaining|poly31),4000,comparisons,158026.0,5,0.0,"[158026.0, 158026.0, 158026.0, 158026.0, 158026.0]"
HashTable(50|chaining|poly31),5000,comparisons,247520.0,5,0.0,"[247520.0, 247520.0, 247520.0, 247520.0, 247520.0]"
HashTable(50|chaining|poly31),6000,comparisons,357021.0,5,0.0,"[357021.0, 357021.0, 357021.0, 357021.0, 357021.0]"
HashTable(50|chaining|poly31),7000,comparisons,486524.0,5,0.0,"[486524.0, 486524.0, 486524.0, 486524.0, 486524.0]"
HashTable(50|chaining|poly31),8000,comparisons,636024.0,5,0.0,"[636024.0, 636024.0, 636024.0, 636024.0, 636024.0]"
HashTable(50|chaining|poly31),9000,comparisons,805526.0,5,0.0,"[805526.0, 805526.0, 805526.0, 805526.0, 805526.0]"
HashTable(50|chaining|poly31),10000,comparisons,995040.0,5,0.0,"[995040.0, 995040.0, 995040.0, 995040.0, 995040.0]"
