ds_name,instances,metric,mean_per_round,rounds,std_per_round,values
HashTable(100|chaining|djb2),2000,wall_time_ms,148.26344,5,3.82386,"[147.37926899999974, 153.29325299999996, 150.5517979999997, 143.2475620000003, 146.84529799999993]"
HashTable(100|chaining|djb2),3000,wall_time_ms,220.88209,5,7.24465,"[218.81867100000002, 233.6877370000001, 218.20653199999998, 217.84961999999993, 215.8479000000001]"
HashTable(100|chaining|djb2),4000,wall_time_ms,292.71299,5,2.17215,"[290.7840920000002, 292.58193899999935, 295.1164499999995, 290.38491599999986, 294.6975719999995]"
HashTable(100|chaining|djb2),5000,wall_time_ms,370.59019,5,4.11503,"[377.08459900000054, 370.1176609999994, 370.4992450000002, 369.5915660000001, 365.6578850000004]"
HashTable(100|chaining|djb2),6000,wall_time_ms,453.67994,5,3.91096,"[448.15771199999864, 453.956214999999, 458.0959739999991, 451.7748279999986, 456.41494700000106]"
HashTable(100|chaining|djb2),7000,wall_time_ms,542.92502,5,13.70269,"[535.4797219999989, 559.724608000001, 555.8112040000009, 531.6996079999991, 531.9099359999987]"
HashTable(100|chaining|djb2),8000,wall_time_ms,632.25186,5,19.1295,"[617.819359000002, 619.6161109999978, 650.4011109999994, 617.6506300000028, 655.7720700000004]"
HashTable(100|chaining|djb2),9000,wall_time_ms,712.97463,5,10.33154,"[730.5599739999999, 712.4489909999998, 703.9632190000045, 710.3377060000003, 707.5632360000033]"
HashTable(100|chaining|djb2),10000,wall_time_ms,816.87535,5,20.80989,"[833.1684969999988, 843.1789090000017, 811.1424780000008, 804.034690999997, 792.8521680000015]"
HashTable(100|chaining|fnv1a),1000,wall_time_ms,70.1306,5,0.92947,"[69.58708599999997, 69.79628799999999, 71.78194099999999, 69.84962299999992, 69.63806999999998]"
HashTable(100|chaining|fnv1a),2000,wall_time_ms,138.32424,5,2.60639,"[141.34152800000007, 137.92594900000023, 134.4226919999997, 139.93142000000006, 137.9996099999998]"
HashTable(100|chaining|fnv1a),3000,wall_time_ms,212.61874,5,2.21491,"[216.4684549999992, 210.96052800000004, 211.78947399999996, 212.40548200000006, 211.46974300000022]"
HashTable(100|chaining|fnv1a),4000,wall_time_ms,286.80538,5,2.88036,"[289.3264820000001, 287.8144040000005, 282.347977000001, 288.9293350000006, 285.60868899999923]"
HashTable(100|chaining|fnv1a),5000,wall_time_ms,365.7537,5,3.33948,"[360.7755990000011, 365.0885279999999, 365.3015619999999, 369.3506080000005, 368.25219500000117]"
HashTable(100|chaining|fnv1a),6000,wall_time_ms,460.79267,5,17.51888,"[444.91978699999964, 456.85036500000075, 484.1587740000009, 444.7365600000021, 473.2978879999988]"
HashTable(100|chaining|fnv1a),7000,wall_time_ms,533.01758,5,4.33365,"[529.0368370000016, 532.4527630000025, 538.8505310000018, 535.8455110000006, 528.9022330000005]"
HashTable(100|chaining|fnv1a),8000,wall_time_ms,613.56357,5,2.12952,"[610.7781520000001, 616.7024450000006, 613.2348539999984, 613.0930069999989, 614.0094099999997]"
HashTable(100|chaining|fnv1a),9000,wall_time_ms,703.52457,5,3.3456,"[705.7601950000014, 700.7475430000004, 705.3016149999977, 699.1556849999997, 706.6578170000001]"
HashTable(100|chaining|fnv1a),10000,wall_time_ms,821.91022,5,47.94637,"[797.6185029999994, 899.3715679999997, 837.4800919999983, 787.7490129999987, 787.3318999999993]"
HashTable(100|chaining|poly31),1000,wall_time_ms,74.01861,5,1.48896,"[73.84688699999991, 73.75834500000003, 73.63716200000005, 72.38885300000003, 76.46180999999989]"
HashTable(100|chaining|poly31),2000,wall_time_ms,145.39135,5,1.87445,"[148.34560799999974, 143.51833799999963, 146.002497, 144.62532300000015, 144.46498500000027]"
HashTable(100|chaining|poly31),3000,wall_time_ms,221.795,5,2.77073,"[220.9610659999997, 223.43743000000023, 221.00684999999962, 218.13149599999994, 225.43813399999985]"
HashTable(100|chaining|poly31),4000,wall_time_ms,298.0561,5,2.77132,"[295.3292129999994, 297.1822749999999, 300.31676799999894, 301.5995319999991, 295.85273400000113]"
HashTable(100|chaining|poly31),5000,wall_time_ms,380.19515,5,3.26169,"[382.7573069999984, 376.4440999999988, 379.520529999999, 384.26759899999917, 377.986196]"
HashTable(100|chaining|poly31),6000,wall_time_ms,467.73337,5,4.31269,"[463.2754240000004, 468.7456540000012, 463.2854190000001, 470.54865099999915, 472.8116799999976]"
HashTable(100|chaining|poly31),7000,wall_time_ms,545.44071,5,9.39675,"[559.2867209999989, 546.2009080000003, 548.2025180000006, 537.8643480000017, 535.6490540000018]"
HashTable(100|chaining|poly31),8000,wall_time_ms,631.94823,5,7.76639,"[631.746320000001, 625.5898049999998, 628.1359959999996, 645.2729729999971, 628.9960760000001]"
HashTable(100|chaining|poly31),9000,wall_time_ms,723.08093,5,2.43903,"[726.5671130000001, 721.8533940000019, 720.136557999999, 722.6393300000004, 724.2082380000013]"
HashTable(100|chaining|poly31),10000,wall_time_ms,808.98977,5,4.66209,"[810.0582060000008, 814.3594739999978, 802.0629140000007, 811.339396999999, 807.1288620000033]"
HashTable(150|chaining|djb2),1000,wall_time_ms,69.93324,5,0.69806,"[69.76648599999993, 70.99792200000009, 70.07447300000004, 69.75124499999994, 69.07607099999998]"
HashTable(150|chaining|djb2),2000,wall_time_ms,141.34127,5,5.01037,"[137.74117399999997, 139.52457100000004, 139.17876099999995, 140.09334700000016, 150.16851499999976]"
HashTable(150|chaining|djb2),3000,wall_time_ms,220.68491,5,8.70416,"[227.1322419999993, 232.32036499999938, 218.01288599999975, 212.65405999999984, 213.30497400000036]"
HashTable(150|chaining|djb2),4000,wall_time_ms,288.4711,5,3.34172,"[292.2877049999995, 286.3330529999997, 284.45327100000014, 287.8170400000002, 291.46440800000073]"
HashTable(150|chaining|djb2),5000,wall_time_ms,406.49804,5,45.72927,"[363.50752699999936, 367.0271959999991, 391.94725799999935, 459.5389660000003, 450.46926699999847]"
HashTable(150|chaining|djb2),6000,wall_time_ms,446.19421,5,6.83151,"[444.85468499999934, 455.5103210000007, 447.83198000000067, 446.3465309999997, 436.42751300000117]"
HashTable(150|chaining|djb2),7000,wall_time_ms,517.87818,5,4.17663,"[516.461653999999, 515.319722999998, 525.2988159999995, 516.4889789999993, 515.8217480000001]"
HashTable(150|chaining|djb2),8000,wall_time_ms,615.14253,5,38.66972,"[590.857996000001, 600.1604399999991, 606.2456950000023, 594.9062310000016, 683.5422750000013]"
HashTable(150|chaining|djb2),9000,wall_time_ms,689.7782,5,13.11395,"[712.5557449999985, 689.3089249999996, 683.3433419999985, 680.9822200000013, 682.700788000002]"
HashTable(150|chaining|djb2),10000,wall_time_ms,1431.73008,5,1483.03171,"[4084.626517, 768.4690899999953, 763.3243450000048, 780.2634170000001, 761.9670360000002]"
HashTable(150|chaining|fnv1a),1000,wall_time_ms,68.71036,5,0.87071,"[68.07486899999991, 67.74381000000012, 69.733228, 68.5097919999999, 69.490094]"
HashTable(150|chaining|fnv1a),2000,wall_time_ms,140.93032,5,3.85967,"[145.2485289999998, 140.07166899999993, 135.91445799999983, 144.3384950000002, 139.07845700000016]"
HashTable(150|chaining|fnv1a),3000,wall_time_ms,208.00666,5,1.04054,"[208.1447909999996, 209.25136200000023, 206.95633000000026, 206.9448510000009, 208.7359729999997]"
HashTable(150|chaining|fnv1a),4000,wall_time_ms,282.2321,5,2.11751,"[280.18020299999984, 284.9391459999995, 280.72821400000066, 284.03035499999964, 281.2826010000007]"
HashTable(150|chaining|fnv1a),5000,wall_time_ms,360.29911,5,2.97042,"[358.98440500000004, 357.82774500000045, 357.8979110000012, 364.5220120000012, 362.2634990000004]"
HashTable(150|chaining|fnv1a),6000,wall_time_ms,438.21536,5,8.35451,"[431.5651160000023, 434.24491200000017, 430.7885159999997, 446.46912899999967, 448.00914899999873]"
HashTable(150|chaining|fnv1a),7000,wall_time_ms,523.87328,5,17.8712,"[520.2746909999983, 555.3292570000016, 512.2182560000009, 513.7729289999999, 517.7712870000006]"
HashTable(150|chaining|fnv1a),8000,wall_time_ms,602.00873,5,5.67316,"[609.5579389999984, 596.9467510000021, 605.468490000002, 596.1654430000035, 601.9050259999977]"
HashTable(150|chaining|fnv1a),9000,wall_time_ms,681.90964,5,4.40846,"[678.7949180000006, 682.3449550000013, 686.8016420000008, 676.2499009999974, 685.3567859999999]"
HashTable(150|chaining|fnv1a),10000,wall_time_ms,772.54684,5,3.91169,"[776.1221239999999, 770.9058879999995, 766.4771289999986, 774.203550999996, 775.0255200000032]"
HashTable(150|chaining|poly31),1000,wall_time_ms,71.60955,5,2.28035,"[68.86108999999993, 69.70523099999994, 73.58778900000009, 71.91497000000004, 73.97867499999994]"
HashTable(150|chaining|poly31),2000,wall_time_ms,143.64292,5,1.43866,"[145.68355500000038, 143.62093199999987, 142.87391499999984, 144.18904500000028, 141.8471720000002]"
HashTable(150|chaining|poly31),3000,wall_time_ms,220.91596,5,1.53416,"[222.5533869999996, 221.8013580000002, 220.15562599999973, 221.41639699999922, 218.65301200000033]"
HashTable(150|chaining|poly31),4000,wall_time_ms,296.72022,5,2.88175,"[293.06158399999964, 295.886896, 300.3651949999997, 298.80102299999976, 295.4864010000003]"
HashTable(150|chaining|poly31),5000,wall_time_ms,377.60544,5,1.47533,"[378.3259070000001, 375.75297699999857, 376.31791100000015, 378.5228920000006, 379.10751899999985]"
HashTable(150|chaining|poly31),6000,wall_time_ms,465.43619,5,5.11133,"[466.2403470000009, 462.41993500000035, 473.9618959999991, 463.31380000000104, 461.2449929999978]"
HashTable(150|chaining|poly31),7000,wall_time_ms,553.93628,5,7.82389,"[548.4046229999988, 551.6946150000002, 550.4237580000017, 551.4181619999996, 567.7402629999988]"
HashTable(150|chaining|poly31),8000,wall_time_ms,641.29545,5,6.25805,"[651.4435939999986, 641.1486550000002, 634.6134580000011, 638.3151469999954, 640.9563960000016]"
HashTable(150|chaining|poly31),9000,wall_time_ms,731.71659,5,2.25223,"[733.1190390000031, 734.3486229999967, 732.2620690000009, 729.9788970000009, 728.8743200000017]"
HashTable(150|chaining|poly31),10000,wall_time_ms,821.58326,5,7.23873,"[811.8380419999997, 829.0600009999985, 816.4458549999969, 823.719429999997, 826.8529859999987]"
