ds_name,instances,metric,mean_per_round,rounds,std_per_round
AVLTree,1000,proc_time_ms,80.51295999999994,5,1.631854317333602
AVLTree,2000,proc_time_ms,182.22626000000005,5,23.59173830227424
AVLTree,3000,proc_time_ms,253.8681799999994,5,4.560801711541622
AVLTree,4000,proc_time_ms,348.22921999999994,5,9.238895551797146
AVLTree,5000,proc_time_ms,438.49732000000023,5,5.186078412152787
AVLTree,6000,proc_time_ms,546.3967799999988,5,44.24430852942535
AVLTree,7000,proc_time_ms,628.1356799999969,5,6.329474177766314
AVLTree,8000,proc_time_ms,724.4325999999965,5,32.13935693919664
AVLTree,9000,proc_time_ms,796.804340000001,5,8.015749125501067
AVLTree,10000,proc_time_ms,902.6844399999934,5,2.9956326557169364
"ArrayLinkedList(def=-1, sorted)",1000,proc_time_ms,530.5747399999998,5,16.983007841604408
"ArrayLinkedList(def=-1, sorted)",2000,proc_time_ms,2137.7714200000005,5,48.44327353169939
"ArrayLinkedList(def=-1, sorted)",3000,proc_time_ms,4800.36786,5,12.23884577270538
"ArrayLinkedList(def=-1, sorted)",4000,proc_time_ms,8564.479940000001,5,152.03308236128274
"ArrayLinkedList(def=-1, sorted)",5000,proc_time_ms,13661.88658,5,126.17108931587144
"ArrayLinkedList(def=-1, sorted)",6000,proc_time_ms,19558.31256000001,5,130.11798097333207
"ArrayLinkedList(def=-1, sorted)",7000,proc_time_ms,26979.683580000023,5,446.65537901944805
"ArrayLinkedList(def=-1, sorted)",8000,proc_time_ms,35125.82675999997,5,1243.329503964685
"ArrayLinkedList(def=-1, sorted)",9000,proc_time_ms,44377.32845999993,5,886.682444616399
"ArrayLinkedList(def=-1, sorted)",10000,proc_time_ms,54252.91292000005,5,340.9787713514882
"ArrayLinkedList(def=-1, unsorted)",1000,proc_time_ms,386.6833999999998,5,19.651017575179203
"ArrayLinkedList(def=-1, unsorted)",2000,proc_time_ms,1555.026340000001,5,51.007428415017806
"ArrayLinkedList(def=-1, unsorted)",3000,proc_time_ms,3594.5504199999996,5,59.33097684053753
"ArrayLinkedList(def=-1, unsorted)",4000,proc_time_ms,6185.250160000003,5,69.60686992192858
"ArrayLinkedList(def=-1, unsorted)",5000,proc_time_ms,9780.287479999983,5,265.1034567163688
"ArrayLinkedList(def=-1, unsorted)",6000,proc_time_ms,13986.92716000001,5,108.22852163869645
"ArrayLinkedList(def=-1, unsorted)",7000,proc_time_ms,19088.310440000023,5,164.14494202994305
"ArrayLinkedList(def=-1, unsorted)",8000,proc_time_ms,24985.835760000005,5,226.39360586877052
"ArrayLinkedList(def=-1, unsorted)",9000,proc_time_ms,31487.853079999935,5,433.6495567375699
"ArrayLinkedList(def=-1, unsorted)",10000,proc_time_ms,38794.004900000036,5,629.1275230055286
HashTable(100|chaining|linear|poly31),1000,proc_time_ms,88.49427999999997,5,16.55787214626323
HashTable(100|chaining|linear|poly31),2000,proc_time_ms,146.80729999999986,5,4.5280385946897805
HashTable(100|chaining|linear|poly31),3000,proc_time_ms,217.18029999999953,5,6.531094552982647
HashTable(100|chaining|linear|poly31),4000,proc_time_ms,295.8226200000002,5,9.481605979580372
HashTable(100|chaining|linear|poly31),5000,proc_time_ms,382.9872800000011,5,5.036660875718885
HashTable(100|chaining|linear|poly31),6000,proc_time_ms,467.6495400000009,5,6.023714532413309
HashTable(100|chaining|linear|poly31),7000,proc_time_ms,571.2063600000008,5,15.434421133071435
HashTable(100|chaining|linear|poly31),8000,proc_time_ms,654.6464599999999,5,20.48956707163516
HashTable(100|chaining|linear|poly31),9000,proc_time_ms,745.4066,5,14.850441354889782
HashTable(100|chaining|linear|poly31),10000,proc_time_ms,845.9959000000014,5,15.700125437237775
HashTable(100|chaining|quadratic|poly31),1000,proc_time_ms,77.47751999999994,5,4.777939352063701
HashTable(100|chaining|quadratic|poly31),2000,proc_time_ms,152.49825999999993,5,4.636275859243072
HashTable(100|chaining|quadratic|poly31),3000,proc_time_ms,230.20811999999984,5,3.259535395881047
HashTable(100|chaining|quadratic|poly31),4000,proc_time_ms,316.3697400000005,5,9.266797804689597
HashTable(100|chaining|quadratic|poly31),5000,proc_time_ms,452.8764000000001,5,62.95880476347188
HashTable(100|chaining|quadratic|poly31),6000,proc_time_ms,496.71637999999996,5,25.230625026681484
HashTable(100|chaining|quadratic|poly31),7000,proc_time_ms,649.933659999999,5,50.418496201027835
HashTable(100|chaining|quadratic|poly31),8000,proc_time_ms,723.8357199999984,5,76.7552543149129
HashTable(100|chaining|quadratic|poly31),9000,proc_time_ms,784.1779999999999,5,59.04329021091038
HashTable(100|chaining|quadratic|poly31),10000,proc_time_ms,879.6854599999994,5,38.89990823052114
HashTable(150|chaining|linear|poly31),1000,proc_time_ms,71.56806,5,3.1522932427044372
HashTable(150|chaining|linear|poly31),2000,proc_time_ms,148.01539999999972,5,9.274601425668015
HashTable(150|chaining|linear|poly31),3000,proc_time_ms,224.08641999999972,5,4.530226720264811
HashTable(150|chaining|linear|poly31),4000,proc_time_ms,312.5684799999996,5,12.923262685444499
HashTable(150|chaining|linear|poly31),5000,proc_time_ms,381.93116,5,4.787976647603917
HashTable(150|chaining|linear|poly31),6000,proc_time_ms,471.7281999999994,5,5.5986588983432295
HashTable(150|chaining|linear|poly31),7000,proc_time_ms,562.5733200000002,5,16.213765028426128
HashTable(150|chaining|linear|poly31),8000,proc_time_ms,639.2917399999991,5,10.583517267571942
HashTable(150|chaining|linear|poly31),9000,proc_time_ms,754.2328800000005,5,22.513919719409554
HashTable(150|chaining|linear|poly31),10000,proc_time_ms,847.8313599999983,5,20.19453222293008
HashTable(150|chaining|quadratic|poly31),1000,proc_time_ms,69.31342000000002,5,0.5061579071792006
HashTable(150|chaining|quadratic|poly31),2000,proc_time_ms,143.27119999999974,5,1.3351597263998183
HashTable(150|chaining|quadratic|poly31),3000,proc_time_ms,229.20475999999994,5,5.92067627412619
HashTable(150|chaining|quadratic|poly31),4000,proc_time_ms,300.6284999999999,5,2.985715603503315
HashTable(150|chaining|quadratic|poly31),5000,proc_time_ms,382.00942000000043,5,10.549053550769226
HashTable(150|chaining|quadratic|poly31),6000,proc_time_ms,471.4656000000001,5,2.629140830195046
HashTable(150|chaining|quadratic|poly31),7000,proc_time_ms,567.8266600000005,5,6.183388312083447
HashTable(150|chaining|quadratic|poly31),8000,proc_time_ms,663.1182199999987,5,8.789221347593948
HashTable(150|chaining|quadratic|poly31),9000,proc_time_ms,742.2923599999998,5,10.980530047450312
HashTable(150|chaining|quadratic|poly31),10000,proc_time_ms,805.471960000001,5,12.902428992752277
HashTable(50|chaining|linear|poly31),1000,proc_time_ms,70.78330000000001,5,0.5576761470602934
HashTable(50|chaining|linear|poly31),2000,proc_time_ms,145.00337999999994,5,1.748596187517216
HashTable(50|chaining|linear|poly31),3000,proc_time_ms,227.12527999999966,5,2.2597301845575006
HashTable(50|chaining|linear|poly31),4000,proc_time_ms,329.58817999999985,5,15.049204454622425
HashTable(50|chaining|linear|poly31),5000,proc_time_ms,431.95832000000007,5,15.49664079234556
HashTable(50|chaining|linear|poly31),6000,proc_time_ms,520.3255599999991,5,9.44054305763182
HashTable(50|chaining|linear|poly31),7000,proc_time_ms,652.0672200000015,5,45.092730503453154
HashTable(50|chaining|linear|poly31),8000,proc_time_ms,732.8619199999995,5,11.50926753737938
HashTable(50|chaining|linear|poly31),9000,proc_time_ms,864.0417399999981,5,19.288618367654927
HashTable(50|chaining|linear|poly31),10000,proc_time_ms,1177.427900000001,5,334.4545803223663
HashTable(50|chaining|quadratic|poly31),1000,proc_time_ms,71.64057999999999,5,0.6109592719650365
HashTable(50|chaining|quadratic|poly31),2000,proc_time_ms,144.65123999999986,5,1.7576701434000226
HashTable(50|chaining|quadratic|poly31),3000,proc_time_ms,223.9435399999998,5,1.5547672246997633
