ds_name,instances,metric,mean_per_round,rounds,std_per_round,values
HashTable(150|chaining|poly31),2000,proc_time_ms,141.31134,5,1.38245,"[143.26489999999998, 141.29679999999976, 140.51889999999983, 141.86560000000023, 139.61049999999972]"
HashTable(150|chaining|poly31),3000,proc_time_ms,217.51544,5,1.50838,"[219.1641999999993, 218.38609999999983, 216.74919999999975, 217.96180000000015, 215.3158999999999]"
HashTable(150|chaining|poly31),4000,proc_time_ms,292.074,5,2.86212,"[288.37039999999956, 291.25780000000003, 295.63460000000043, 294.1732000000002, 290.9340000000001]"
HashTable(150|chaining|poly31),5000,proc_time_ms,371.59254,5,1.8885,"[372.5751999999988, 368.6774999999986, 370.71970000000016, 372.7646999999995, 373.2255999999993]"
HashTable(150|chaining|poly31),6000,proc_time_ms,458.34078,5,5.05525,"[458.9147999999988, 455.50589999999863, 466.85770000000036, 456.1478999999993, 454.27759999999995]"
HashTable(150|chaining|poly31),7000,proc_time_ms,545.04534,5,7.96642,"[539.8652999999998, 543.3476999999997, 539.8655000000028, 543.1805000000027, 558.9676999999984]"
HashTable(150|chaining|poly31),8000,proc_time_ms,630.97088,5,6.5217,"[641.7915999999992, 631.6890000000009, 624.9561999999972, 628.9478000000033, 627.4698000000031]"
HashTable(150|chaining|poly31),9000,proc_time_ms,720.67316,5,2.23345,"[720.5409000000016, 723.9224000000019, 721.4991000000003, 719.3808999999969, 718.0225000000017]"
HashTable(150|chaining|poly31),10000,proc_time_ms,809.21512,5,7.58191,"[799.7664000000005, 816.9159000000055, 802.7597000000001, 811.5788000000016, 815.0548]"
HashTable(50|chaining|djb2),1000,proc_time_ms,71.04042,5,1.48706,"[70.03469999999987, 69.76650000000008, 70.07320000000006, 72.71099999999994, 72.61670000000011]"
HashTable(50|chaining|djb2),2000,proc_time_ms,145.46096,5,1.47741,"[145.42670000000024, 144.69549999999998, 147.95309999999978, 144.11430000000016, 145.1151999999996]"
HashTable(50|chaining|djb2),3000,proc_time_ms,224.16524,5,2.28458,"[224.50530000000023, 223.2059000000002, 226.60060000000004, 225.73319999999998, 220.78120000000038]"
HashTable(50|chaining|djb2),4000,proc_time_ms,309.94484,5,2.11751,"[311.33180000000124, 310.45770000000067, 310.40820000000014, 306.23919999999947, 311.28730000000013]"
HashTable(50|chaining|djb2),5000,proc_time_ms,399.89708,5,4.65415,"[397.0061999999991, 399.0240000000011, 408.1052999999996, 397.3045000000002, 398.04539999999923]"
HashTable(50|chaining|djb2),6000,proc_time_ms,490.4318,5,2.69927,"[489.7185000000004, 493.72490000000005, 490.5285000000008, 491.7581000000005, 486.42900000000037]"
HashTable(50|chaining|djb2),7000,proc_time_ms,590.96586,5,4.83885,"[589.8707999999991, 594.6355000000007, 595.9471999999996, 590.7678999999999, 583.607899999999]"
HashTable(50|chaining|djb2),8000,proc_time_ms,716.63076,5,41.92109,"[689.1700999999995, 790.4804999999981, 708.430900000001, 693.9869000000003, 701.0853999999985]"
HashTable(50|chaining|djb2),9000,proc_time_ms,810.33366,5,6.19003,"[809.0511999999992, 811.3565999999964, 817.6657000000033, 812.7892999999998, 800.805499999998]"
HashTable(50|chaining|djb2),10000,proc_time_ms,957.1104,5,26.815,"[955.1085999999973, 946.1572999999981, 922.7168999999963, 995.7571000000012, 965.8121000000011]"
HashTable(50|chaining|fnv1a),1000,proc_time_ms,71.61786,5,0.86148,"[72.02209999999998, 72.45479999999995, 71.72360000000005, 70.17420000000001, 71.7146000000001]"
HashTable(50|chaining|fnv1a),2000,proc_time_ms,145.4087,5,2.00785,"[145.09039999999973, 148.2243999999999, 142.84569999999968, 144.56819999999928, 146.3147999999998]"
