ds_name,instances,metric,mean_per_round,rounds,std_per_round
AVLTree,1000,wall_time_ms,81.01997140000006,5,1.2766875393264292
AVLTree,2000,wall_time_ms,176.75785660000005,5,16.11402071204907
AVLTree,3000,wall_time_ms,264.66135060000033,5,3.5586828569067146
AVLTree,4000,wall_time_ms,356.01782299999985,5,4.555263157036606
AVLTree,5000,wall_time_ms,456.2015625999994,5,5.866807486481915
AVLTree,6000,wall_time_ms,545.0558867999997,5,12.153794356244479
AVLTree,7000,wall_time_ms,638.9960374000009,5,6.042307577645542
AVLTree,8000,wall_time_ms,727.2025795999995,5,7.002938438973345
AVLTree,9000,wall_time_ms,836.4316117999984,5,21.49609730421889
AVLTree,10000,wall_time_ms,967.6633794000015,5,3.322570527027071
"ArrayLinkedList(def=-1, sorted)",1000,wall_time_ms,513.7772674,5,3.030377511363488
"ArrayLinkedList(def=-1, sorted)",2000,wall_time_ms,2096.305800000002,5,11.002907773164507
"ArrayLinkedList(def=-1, sorted)",3000,wall_time_ms,4787.752089199997,5,27.788222670320387
"ArrayLinkedList(def=-1, sorted)",4000,wall_time_ms,8556.054144200007,5,81.43543448595759
"ArrayLinkedList(def=-1, sorted)",5000,wall_time_ms,13378.817042199991,5,171.40037130509387
"ArrayLinkedList(def=-1, sorted)",6000,wall_time_ms,19559.401145600004,5,370.62762307885794
"ArrayLinkedList(def=-1, sorted)",7000,wall_time_ms,26748.798225999955,5,103.55575788391643
"ArrayLinkedList(def=-1, sorted)",8000,wall_time_ms,36072.85824599996,5,926.8857422537578
"ArrayLinkedList(def=-1, sorted)",9000,wall_time_ms,44710.26364240011,5,150.19985524056912
"ArrayLinkedList(def=-1, sorted)",10000,wall_time_ms,56200.90912619992,5,858.708308283271
"ArrayLinkedList(def=-1, unsorted)",1000,wall_time_ms,387.41127739999985,5,10.856183975330222
"ArrayLinkedList(def=-1, unsorted)",2000,wall_time_ms,1563.7475438,5,18.81542376352073
"ArrayLinkedList(def=-1, unsorted)",3000,wall_time_ms,3591.2246307999994,5,93.54460743112024
"ArrayLinkedList(def=-1, unsorted)",4000,wall_time_ms,6363.699620800004,5,108.62431519255396
"ArrayLinkedList(def=-1, unsorted)",5000,wall_time_ms,9887.593949400005,5,41.808444970326214
"ArrayLinkedList(def=-1, unsorted)",6000,wall_time_ms,14108.804337399997,5,157.69050925422098
"ArrayLinkedList(def=-1, unsorted)",7000,wall_time_ms,19054.827542799983,5,61.854200638495385
"ArrayLinkedList(def=-1, unsorted)",8000,wall_time_ms,25136.347540799983,5,215.16566090209892
"ArrayLinkedList(def=-1, unsorted)",9000,wall_time_ms,31556.09819619999,5,175.33278408390098
"ArrayLinkedList(def=-1, unsorted)",10000,wall_time_ms,39074.773081800085,5,94.13813941429935
HashTable(100|chaining|djb2),1000,wall_time_ms,73.325116,5,2.0234065148240776
HashTable(100|chaining|djb2),2000,wall_time_ms,148.79338759999993,5,1.1648463944379126
HashTable(100|chaining|djb2),3000,wall_time_ms,230.37269100000012,5,5.5411538908645275
HashTable(100|chaining|djb2),4000,wall_time_ms,312.1463043999994,5,2.2378668967867936
HashTable(100|chaining|djb2),5000,wall_time_ms,391.5063364,5,2.273585437927139
HashTable(100|chaining|djb2),6000,wall_time_ms,507.30029720000067,5,32.83333315624305
HashTable(100|chaining|djb2),7000,wall_time_ms,586.1907340000001,5,9.601998811891235
HashTable(100|chaining|djb2),8000,wall_time_ms,686.9997987999999,5,10.069245373519559
HashTable(100|chaining|djb2),9000,wall_time_ms,784.1566799999991,5,13.609691444513938
HashTable(100|chaining|djb2),10000,wall_time_ms,860.1090899999994,5,13.733859784501025
HashTable(100|chaining|fnv1a),1000,wall_time_ms,98.43391060000003,5,4.296769081579783
HashTable(100|chaining|fnv1a),2000,wall_time_ms,148.53304280000003,5,7.225391106990021
HashTable(100|chaining|fnv1a),3000,wall_time_ms,225.4023217999996,5,8.933997983361404
HashTable(100|chaining|fnv1a),4000,wall_time_ms,297.5690265999996,5,1.8498196852568145
HashTable(100|chaining|fnv1a),5000,wall_time_ms,381.93936320000057,5,2.8757768836342903
HashTable(100|chaining|fnv1a),6000,wall_time_ms,482.7281809999995,5,27.88727077414801
HashTable(100|chaining|fnv1a),7000,wall_time_ms,555.0768119999994,5,2.637883037858431
HashTable(100|chaining|fnv1a),8000,wall_time_ms,668.1688924000003,5,46.72319461156883
HashTable(100|chaining|fnv1a),9000,wall_time_ms,730.5173278000009,5,2.6521749405786976
HashTable(100|chaining|fnv1a),10000,wall_time_ms,834.7135329999986,5,6.500486971933988
HashTable(100|chaining|poly31),1000,wall_time_ms,75.58790940000002,5,1.0977655337198646
HashTable(100|chaining|poly31),2000,wall_time_ms,148.93252360000028,5,2.2610578704931137
HashTable(100|chaining|poly31),3000,wall_time_ms,228.9460578,5,1.8196939322550199
HashTable(100|chaining|poly31),4000,wall_time_ms,309.81866019999995,5,4.247439275681247
HashTable(100|chaining|poly31),5000,wall_time_ms,412.47046500000016,5,39.73126147663397
HashTable(100|chaining|poly31),6000,wall_time_ms,484.1748147999998,5,6.380128035211721
HashTable(100|chaining|poly31),7000,wall_time_ms,575.9456381999996,5,7.202139605473177
HashTable(100|chaining|poly31),8000,wall_time_ms,671.642119999999,5,9.685032853676335
HashTable(100|chaining|poly31),9000,wall_time_ms,770.9149021999986,5,6.503168684827684
HashTable(100|chaining|poly31),10000,wall_time_ms,919.1443090000017,5,59.13870797578866
HashTable(150|chaining|djb2),1000,wall_time_ms,73.61882700000001,5,1.9210495161815626
HashTable(150|chaining|djb2),2000,wall_time_ms,148.2956462,5,2.0911260429617533
HashTable(150|chaining|djb2),3000,wall_time_ms,230.58147479999997,5,13.52502314108221
HashTable(150|chaining|djb2),4000,wall_time_ms,305.6485616000001,5,6.804151129913048
HashTable(150|chaining|djb2),5000,wall_time_ms,385.74369679999984,5,3.042827355063987
HashTable(150|chaining|djb2),6000,wall_time_ms,480.20816139999954,5,10.320885961450472
HashTable(150|chaining|djb2),7000,wall_time_ms,570.2544112000002,5,6.963249895091278
HashTable(150|chaining|djb2),8000,wall_time_ms,664.0716408000002,5,14.442868778794255
HashTable(150|chaining|djb2),9000,wall_time_ms,743.879927200001,5,6.778318851284038
HashTable(150|chaining|djb2),10000,wall_time_ms,936.4440224000015,5,135.97299092072205
HashTable(150|chaining|fnv1a),1000,wall_time_ms,70.29456239999998,5,1.2841289867317958
