ds_name,instances,metric,mean_per_round,rounds,std_per_round
AVLTree,1000,proc_time_ms,80.76165999999995,5,1.4107670193905553
AVLTree,2000,proc_time_ms,177.16334000000003,5,14.734157340445254
AVLTree,3000,proc_time_ms,261.60922,5,6.176422985596096
AVLTree,4000,proc_time_ms,350.02731999999986,5,4.159700068154847
AVLTree,5000,proc_time_ms,444.74538,5,4.606508671651244
AVLTree,6000,proc_time_ms,531.6821200000003,5,5.239506686416799
AVLTree,7000,proc_time_ms,634.3156799999972,5,3.699459060051381
AVLTree,8000,proc_time_ms,777.5900200000003,5,40.870207791458505
AVLTree,9000,proc_time_ms,809.2003599999982,5,6.210329995096326
AVLTree,10000,proc_time_ms,921.2641799999961,5,5.605682112555174
"ArrayLinkedList(def=-1, sorted)",1000,proc_time_ms,508.77230000000026,5,7.089763192095966
"ArrayLinkedList(def=-1, sorted)",2000,proc_time_ms,2055.30584,5,7.407057252240279
"ArrayLinkedList(def=-1, sorted)",3000,proc_time_ms,4700.089060000001,5,20.115681056142254
"ArrayLinkedList(def=-1, sorted)",4000,proc_time_ms,8416.909600000003,5,36.03826188129517
"ArrayLinkedList(def=-1, sorted)",5000,proc_time_ms,13235.562839999995,5,45.862946795648014
"ArrayLinkedList(def=-1, sorted)",6000,proc_time_ms,19295.046779999993,5,92.01096364673447
"ArrayLinkedList(def=-1, sorted)",7000,proc_time_ms,26658.04904000003,5,858.4472164567668
"ArrayLinkedList(def=-1, sorted)",8000,proc_time_ms,34478.61185999993,5,93.92147706931469
"ArrayLinkedList(def=-1, sorted)",9000,proc_time_ms,43880.49419999996,5,138.49160480146014
"ArrayLinkedList(def=-1, sorted)",10000,proc_time_ms,54866.716540000096,5,233.33049910359662
"ArrayLinkedList(def=-1, unsorted)",1000,proc_time_ms,368.4118200000001,5,8.455007468773022
"ArrayLinkedList(def=-1, unsorted)",2000,proc_time_ms,1512.5582600000002,5,41.759279728857514
"ArrayLinkedList(def=-1, unsorted)",3000,proc_time_ms,3497.640740000001,5,155.6676384945447
"ArrayLinkedList(def=-1, unsorted)",4000,proc_time_ms,6082.621419999998,5,54.30398998666177
"ArrayLinkedList(def=-1, unsorted)",5000,proc_time_ms,9503.072480000003,5,53.06042663696395
"ArrayLinkedList(def=-1, unsorted)",6000,proc_time_ms,13721.559499999994,5,54.447677898165686
"ArrayLinkedList(def=-1, unsorted)",7000,proc_time_ms,18766.49191999999,5,53.20100486586378
"ArrayLinkedList(def=-1, unsorted)",8000,proc_time_ms,24496.79269999994,5,103.70232793148413
"ArrayLinkedList(def=-1, unsorted)",9000,proc_time_ms,31073.98727999996,5,88.01838170653367
"ArrayLinkedList(def=-1, unsorted)",10000,proc_time_ms,38224.397479999956,5,99.0323388751967
HashTable(100|chaining|djb2),1000,proc_time_ms,71.60083999999998,5,0.9234346555116482
HashTable(100|chaining|djb2),2000,proc_time_ms,143.50797999999995,5,1.4035118656425578
HashTable(100|chaining|djb2),3000,proc_time_ms,218.26761999999985,5,1.915456700633038
HashTable(100|chaining|djb2),4000,proc_time_ms,295.99985999999996,5,2.9159287839384374
