ds_name,instances,metric,mean_per_round,rounds,std_per_round,values
HashTable(100|chaining|fnv1a),5000,comparisons,32423.8,5,226.80983,"[32350.0, 32057.0, 32577.0, 32545.0, 32590.0]"
HashTable(100|chaining|fnv1a),6000,comparisons,46615.0,5,465.79824,"[46813.0, 46073.0, 46513.0, 47299.0, 46377.0]"
HashTable(100|chaining|fnv1a),7000,comparisons,63354.6,5,850.35569,"[62926.0, 62990.0, 63707.0, 62490.0, 64660.0]"
HashTable(100|chaining|fnv1a),8000,comparisons,80908.6,5,226.23837,"[81058.0, 81079.0, 80814.0, 81040.0, 80552.0]"
HashTable(100|chaining|fnv1a),9000,comparisons,102861.4,5,1164.88832,"[104103.0, 101427.0, 102759.0, 103951.0, 102067.0]"
HashTable(100|chaining|fnv1a),10000,comparisons,127156.8,5,1290.99059,"[128156.0, 126565.0, 127942.0, 125148.0, 127973.0]"
HashTable(100|chaining|poly31),1000,comparisons,1398.0,5,50.05497,"[1425.0, 1390.0, 1320.0, 1454.0, 1401.0]"
HashTable(100|chaining|poly31),2000,comparisons,5306.2,5,155.11673,"[5056.0, 5349.0, 5454.0, 5272.0, 5400.0]"
HashTable(100|chaining|poly31),3000,comparisons,11512.4,5,186.2493,"[11805.0, 11551.0, 11393.0, 11493.0, 11320.0]"
HashTable(100|chaining|poly31),4000,comparisons,20578.6,5,376.87571,"[20439.0, 21043.0, 20680.0, 20706.0, 20025.0]"
HashTable(100|chaining|poly31),5000,comparisons,31598.2,5,281.70854,"[31335.0, 31724.0, 31693.0, 31953.0, 31286.0]"
HashTable(100|chaining|poly31),6000,comparisons,45786.8,5,541.08151,"[45420.0, 45934.0, 45626.0, 45300.0, 46654.0]"
HashTable(100|chaining|poly31),7000,comparisons,61845.2,5,664.2151,"[62103.0, 62432.0, 60812.0, 61573.0, 62306.0]"
HashTable(100|chaining|poly31),8000,comparisons,81311.0,5,1010.83505,"[82504.0, 82193.0, 80136.0, 81085.0, 80637.0]"
HashTable(100|chaining|poly31),9000,comparisons,102237.2,5,1513.17107,"[102602.0, 102934.0, 101573.0, 100036.0, 104041.0]"
HashTable(100|chaining|poly31),10000,comparisons,126564.0,5,1404.20387,"[125609.0, 126598.0, 125915.0, 125718.0, 128980.0]"
HashTable(150|chaining|djb2),1000,comparisons,1022.0,5,28.04461,"[1024.0, 1025.0, 987.0, 1010.0, 1064.0]"
HashTable(150|chaining|djb2),2000,comparisons,3736.0,5,103.93508,"[3636.0, 3878.0, 3789.0, 3742.0, 3635.0]"
HashTable(150|chaining|djb2),3000,comparisons,8106.2,5,103.04222,"[8095.0, 8026.0, 8261.0, 8004.0, 8145.0]"
HashTable(150|chaining|djb2),4000,comparisons,14027.6,5,297.41268,"[14015.0, 13760.0, 14516.0, 13819.0, 14028.0]"
HashTable(150|chaining|djb2),5000,comparisons,21960.0,5,432.8487,"[22695.0, 21677.0, 21841.0, 21966.0, 21621.0]"
HashTable(150|chaining|djb2),6000,comparisons,31235.2,5,433.53224,"[30963.0, 31503.0, 30773.0, 31845.0, 31092.0]"
HashTable(150|chaining|djb2),7000,comparisons,42492.6,5,480.93742,"[41960.0, 42362.0, 42518.0, 43270.0, 42353.0]"
HashTable(150|chaining|djb2),8000,comparisons,55846.0,5,517.50556,"[54992.0, 55820.0, 55958.0, 56100.0, 56360.0]"
HashTable(150|chaining|djb2),9000,comparisons,69685.2,5,946.01649,"[69255.0, 69127.0, 70741.0, 70643.0, 68660.0]"
HashTable(150|chaining|djb2),10000,comparisons,86492.0,5,661.2163,"[86608.0, 86711.0, 87033.0, 86765.0, 85343.0]"
